t,x,y,vy,ay,K,Pot,Mec
11100000,-2932.806,294497.5,-94953.99,-542687.4,35.61423,1262.579,1298.193
11133330,-2869.789,291099.1,-112662.4,-421034.7,50.3141,968.2463,1018.56
11166670,-3379.668,286986.7,-124869.2,-13390.57,61.5954,30.35904,91.95444
11200000,-2949.88,282774.5,-114192,136160.8,51.6327,-304.172,-252.5393
11233330,-3004.049,279373.9,-110839.4,13111.19,48.56819,-28.93709,19.6311
11266670,-3164.541,275385.2,-117838,45759.44,54.85593,-99.55162,-44.6957
11300000,-3092.832,271518,-107258.6,134763.8,45.44263,-289.0674,-243.6248
11333330,-3149.175,268234.6,-105598.6,-546878.2,44.14846,1158.864,1203.012
11366670,-3431.2,264478.1,-142708,-1129458,81.32547,2359.863,2441.189
11400000,-4145.031,258720.7,-186490.2,126961,137.4878,-259.4948,-122.007
11433330,-3786.796,252045.4,-142186.5,1101559,80.54408,-2193.379,-2112.835
11466670,-3265.896,249241.6,-93196.19,1099045,34.30785,-2164.029,-2129.721
11500000,-3788.814,245832.4,-82616.77,11155.48,26.97012,-21.66479,5.305324
11533330,-3163.765,243733.9,-82714.56,-404850.3,27.08,779.5382,806.6182
11566670,-4038.243,240318,-116112.8,-721254.9,53.29315,1369.312,1422.605
11600000,-3371.908,235993,-131607.1,-227959,69.27499,424.9942,494.2692
11633330,-3054.96,231544.2,-130338.2,-155697.8,67.63896,284.8024,352.4414
11666670,-4148.601,227303.8,-139127.2,440292.4,76.97899,-790.633,-713.654
11700000,-3820.788,222269.1,-110611.3,322551.2,48.65365,-566.3759,-517.7222
11733330,-3542.954,219929.7,-100097,103512.5,39.77757,-179.8473,-140.0697
11766670,-3345.366,215596,-119530.6,-573100.5,56.45533,976.1094,1032.565
11800000,-3395.19,211961,-128287.1,-349052.9,65.07502,584.4862,649.5613
11833330,-3069.55,207043.5,-149511.1,-138675.2,88.32134,226.8233,315.1446
11866670,-3562.045,201993.6,-137369.4,455359.3,75.06215,-726.6393,-651.5771
11900000,-3837.551,197885.5,-115884.7,216524.2,53.37861,-338.4913,-285.1127
11933330,-2949.88,194267.9,-121060.3,-77290.14,58.72624,118.6185,177.3447
11966670,-2867.305,189814.8,-126659.6,82857.91,63.40236,-124.2485,-60.84615
12000000,-3144.984,185824,-112760.2,1117.544,50.79026,-1.640565,49.1497
12033330,-3665.729,182297.5,-123111.4,-298543.9,59.87391,429.9481,489.822
12066670,-3227.248,177616.5,-138833.9,-463441.5,76.20981,650.2875,726.4973
12100000,-3376.875,173041.9,-149348.1,38495.4,88.26029,-52.62441,35.63588
12133330,-2808.169,167660,-142642.9,705908.7,80.88593,-934.9859,-854.0999
12166670,-4138.357,163532.4,-98762.96,362722.9,39.50896,-468.6038,-429.0948
12200000,-3858.35,161075.8,-108951.2,337897.4,46.94437,-429.9741,-383.0297
12233330,-3886.444,156269,-96679.2,-555239.8,36.93282,685.4573,722.3901
12266670,-3738.835,154630.5,-117577.3,-587049.9,55.24662,717.129,772.3756
12300000,-3037.731,148430.5,-165135.8,-1093477,107.9904,1282.212,1390.202
12333330,-3183.012,143621.5,-170930.7,-174396.7,116.9397,197.8722,314.8119
12366670,-4350.38,137035.1,-188639.1,43244.96,143.3116,-46.81601,96.49555
12400000,-4942.678,131045.5,-163932.1,719878,107.9904,-745.2606,-637.2702
12433330,-5788.907,126106.3,-138768.7,-578388.9,76.30749,576.214,652.5215
12466670,-4419.45,121794.3,-192967.3,-1676.316,149.4894,1.612909,151.1023
12500000,-4143.634,113241.8,-170669.9,549372.7,115.1816,-491.4744,-376.2929
12533330,-4794.603,110416.3,-117968.4,436939.8,55.24662,-381.1376,-325.891
12566670,-4701.164,105377.2,-161783.1,456476.8,103.3875,-380.0079,-276.6204
12600000,-4829.061,99630.74,-96646.61,706746.8,36.94503,-556.2683,-519.3233
12633330,-4464.462,98934.14,-82681.96,-1861609,27.01895,1454.996,1482.015
12666670,-4961.304,94118.61,-236132.4,-1812497,223.1841,1347.658,1570.843
12700000,-6282.644,83191.98,-234244.2,1138957,218.3615,-748.5415,-530.18
12733330,-6312.911,78502.33,-122915.9,1934149,60.02042,-1199.498,-1139.478
12766670,-5661.786,74997.58,-112532,359649.6,50.02108,-213.0855,-163.0645
12800000,-6291.026,71000.19,-105631.2,332309.7,44.25834,-186.393,-142.1347
12833330,-6117.341,67955.51,-86002,14508.12,29.50963,-7.78866,21.72097
12866670,-5715.801,65266.73,-102115.6,-363002.3,41.37697,187.1665,228.5435
12900000,-6577.241,61147.8,-117903.2,196987.1,55.00244,-95.15809,-40.15565
12933330,-6038.958,57406.51,-87792.4,725166.3,30.63288,-328.8712,-298.2384
12966670,-6117.03,55294.97,-63378.72,298264.5,15.933,-130.291,-114.358
13000000,-6312.29,53181.26,-70409.93,-120255.7,19.6446,50.52327,70.16787
13033330,-6381.671,50600.98,-73892.94,-1389506,21.58586,555.452,577.0379
13066670,-6455.398,48255.07,-149706.7,-1972924,89.2004,752.1084,841.3088
13100000,-7251.648,40620.53,-228644.9,-1141172,206.5308,366.2047,572.7354
13133330,-6641.655,33012.08,-216079.5,1186932,184.9083,-309.5463,-124.638
13166670,-6515.621,26215.23,-153320.1,1426884,94.16954,-295.5082,-201.3387
13200000,-7858.847,22790.74,-107552,773999,46.65134,-139.3561,-92.70473
13233330,-7554.937,19045.1,-110578.7,51626.54,48.76354,-7.76754,40.996
13266670,-7136.013,15418.83,-103645.2,-110497.2,42.54905,13.45952,56.00858
13300000,-7192.356,12135.42,-114452.8,-262283.6,52.02339,25.14508,77.16848
13333330,-7697.89,7788.641,-126920.4,214568.5,64.76979,-13.20245,51.56734
13366670,-8324.956,3674.061,-100194.8,,39.66768,,
13400000.01,-3335.431795,145181.3347,,,,,
