t,x,y,vy,ay,K,Pot,Mec
11133330,3684.357,321184,-130350.4,-317777.1,67.34557,806.3127,873.6583
11166670,3094.978,315580.2,-116893.9,286875.6,53.97634,-715.2049,-661.2285
11200000,3740.246,313391,-88006.28,569322.4,30.90674,-1409.522,-1378.615
11233330,3688.967,309713.1,-94849.31,-1261563,35.53603,3086.708,3122.244
11266670,3757.86,307067.8,-153853.1,-1170530,95.3518,2839.514,2934.866
11300000,5132.599,299456.2,-200376.5,-60622.96,159.3743,143.416,302.7903
11333330,4694.012,293709.3,-143404.9,1259102,81.23343,-2921.499,-2840.266
11366670,5087.453,289895.9,-112427.6,701098,49.96173,-1605.639,-1555.677
11400000,4889.21,286214.1,-101520.1,338148.7,40.72237,-764.5853,-723.863
11433330,4969.586,283127.9,-88235.93,303802.6,30.75307,-679.5185,-648.7654
11466670,4895.342,280331.8,-81622.54,206373.1,26.31587,-457.0381,-430.7222
11500000,4964.236,277686.4,-75066.56,-1093965,22.28205,2399.855,2422.137
11533330,4731.546,275327.3,-143290.1,-1713576,81.1566,3727.175,3808.331
11566670,5213.018,268133.7,-211284,-565877.7,177.7185,1198.674,1376.393
11600000,5980.763,261241.7,-174037.7,845371.9,119.9581,-1744.687,-1624.728
11633330,5809.312,256531.2,-145609.4,341101.3,83.74977,-691.2748,-607.525
11666670,5939.444,251534.4,-156287.2,285399.3,97.13821,-567.1233,-469.9851
11700000,6668.915,246112.1,-132152.9,1206353,69.22802,-2345.494,-2276.266
11733330,6463.017,242724.2,-70657.63,1097901,19.74651,-2105.249,-2085.503
11766670,6497.464,241401.6,-52620.05,232157.8,11.54441,-442.7417,-431.1973
11800000,7289.696,239216.2,-63584.96,-326142.7,16.846,616.3471,633.1931
11833330,7490.244,237162.6,-70657.63,-212574.6,19.74651,398.2764,418.0229
11866670,7118.245,234505.7,-80508.89,-495217.1,32.57789,917.4367,950.0146
11900000,4688.747,231795.3,-99947.17,-534679.9,42.14381,979.0966,1021.24
11933330,5379.944,227842.6,-121015.8,-387945.6,58.41354,698.2851,756.6986
11966670,5487.112,223727.6,-123794.4,141321.2,60.92988,-249.7779,-188.8481
12000000,4712.494,219589.6,-112944.3,356552,51.51763,-618.5315,-567.0139
12033330,4359.632,216198,-97398.24,644903.9,38.1292,-1101.473,-1063.343
12066670,3852.151,213096.4,-73149.15,67020.21,21.85946,-112.8259,-90.96648
12100000,3457.187,211321.3,-83539.94,-331259.4,28.04465,553.0172,581.0619
12133330,4585.45,207527.1,-107616.8,-548458.6,47.06122,899.178,946.2392
12166670,4673.48,204146.9,-112427.6,-970554.5,49.96173,1565.272,1615.234
12200000,4780.648,200031.9,-169743.6,-588709.9,113.8882,930.3099,1044.198
12233330,4968.191,192830.6,-169915.9,848816.5,114.061,-1293.055,-1178.994
12266670,4634.466,188704.2,-97168.6,606129,37.36085,-903.5946,-866.2337
12300000,4695.705,186352.7,-121245.5,-393850.7,58.1062,579.8218,637.928
12333330,4844.974,180621.1,-145494.5,-413730.3,83.67293,590.3547,674.0276
12366670,4948.314,176653.1,-132152.9,-34838.22,69.22802,48.6188,117.8468
12400000,5368.547,171810.9,-154082.8,-827460.7,94.42979,1123.118,1217.547
12433330,5804.09,166380.9,-184830.4,-74597.39,136.2278,98.0515,234.2793
12466670,6571.835,159488.9,-169399.2,771758.7,114.5797,-972.3869,-857.8072
12500000,6980.586,155087.6,-121130.6,1330747,58.18304,-1630.421,-1572.238
12533330,7076.271,151413.5,-86318.52,-23816.36,29.90789,28.48834,58.39623
12566670,6248.07,149333.1,-110567.6,-870172.4,48.71317,1026.57,1075.283
12600000,6385.857,144042.4,-161155.4,-88571.83,102.6703,100.789,203.4593
12633330,5939.614,138589.4,-116951.4,1155572,54.03397,-1265.185,-1211.151
12666670,6294.781,136245.6,-70427.99,267488.1,19.74651,-287.9082,-268.1617
12700000,6356.02,133894.2,-101405.3,-1322678,40.64553,1399.081,1439.726
12733330,6470.843,129485.3,-163015.4,-830413.2,105.2635,849.4575,954.721
12766670,6933.177,123026.5,-165219.9,-286383.5,108.1256,278.3388,386.4643
12800000,7051.827,118470.6,-165449.5,-57670.38,108.1256,53.97473,162.1003
12833330,6926.305,111996.5,-182970.4,134236.2,132.3285,-118.7685,13.56002
12866670,7369.502,106272.6,-151993.1,777663.8,91.52928,-652.8902,-561.3609
12900000,7484.325,101863.6,-127744,600715.9,64.69478,-483.4098,-418.715
12933330,7885.421,97756.3,-114689.5,-640967.2,51.95943,495.0028,546.9622
12966670,7536.386,94217.67,-160868.4,-772250.8,102.3822,574.8014,677.1836
13000000,8311.786,87031.74,-187092.3,-54225.71,139.2628,37.28293,176.5457
13033330,8596.537,81744.86,-149788.7,525134.3,88.89769,-339.1235,-250.2258
13066670,8865.979,77045.83,-152050.5,-243179.7,91.47165,148.0142,239.4859
13100000,9007.593,71608.15,-169514,-433609.9,114.1955,245.295,359.4905
13133330,9748.547,65744.9,-180536.3,35822.41,129.4664,-18.60561,110.8608
13166670,9909.298,59572.4,-169743.6,469432.3,113.8882,-220.9252,-107.037
13200000,10043.26,54428.65,-145437.1,531531.6,83.69214,-228.5513,-144.8592
13233330,10308.87,49876.59,-134300,-165629.7,71.64831,65.26225,136.9106
13266670,10717.62,45475.32,-153967.9,227728.9,94.81396,-81.81277,13.00119
13300000,11458.58,39612.06,-131980.7,261090.9,69.6314,-81.70455,-12.07314
13333330,11682.09,36676.61,-116779.1,394342.8,53.97634,-114.2589,-60.28259
13366670,11808.39,31826.79,-123335.1,226744.8,60.3152,-57.0108,3.304402
13400000,12190.35,28454.27,-92472.62,715072.5,33.96092,-160.7402,-126.7793
13433330,12263.07,25661.95,-77271.02,129315.2,23.60745,-26.21599,-2.608542
13466670,12030.38,23302.86,-81679.95,57670.38,26.37349,-10.61669,15.7568
13500000,12110.76,20216.62,-79360.66,-601700.1,24.89443,96.09828,120.9927
13533330,12168.17,18012.15,-110165.7,-682694.7,48.04087,97.14473,145.1856
13566670,12449.09,12872.23,-141200.4,-991418.3,78.75552,100.818,179.5735
13600000,12119.2,8598.79,-161499.9,468448.1,104.2838,-31.82189,72.46194
13633330,11258.85,2105.573,-130522.6,,68.09471,,
13666670,11169.3,-102.7169,,,,,
